File,Line,Category,Type,TODO Text,Context
scripts/extract-embedded-todos.py,31,code,py,TODO_PATTERN = re.compile(,"    """"""Extract TODOs from markdown files and format for Logseq."""""" |  |     TODO_PATTERN = re.compile( |         r""(?:<!--\s*)?TODO:?\s+(.+?)(?:\s*-->)?$"", re.MULTILINE | re.IGNORECASE |     )"
scripts/extract-embedded-todos.py,32,code,py,"r""(?:<!--\s*)?TODO:?\s+(.+?)(?:\s*-->)?$"", re.MULTILINE | re.IGNORECASE"," |     TODO_PATTERN = re.compile( |         r""(?:<!--\s*)?TODO:?\s+(.+?)(?:\s*-->)?$"", re.MULTILINE | re.IGNORECASE |     ) | "
scripts/extract-embedded-todos.py,38,code,py,"self.todos: list[dict[str, Any]] = []","        self.workspace_root = workspace_root |         self.logseq_journals = workspace_root / ""logseq"" / ""journals"" |         self.todos: list[dict[str, Any]] = [] |  |     def scan_directory(self, directory: Path, exclude_dirs: list[str] | None = None) -> None:"
scripts/extract-embedded-todos.py,41,code,py,"""""""Scan directory for markdown files with TODOs."""""""," |     def scan_directory(self, directory: Path, exclude_dirs: list[str] | None = None) -> None: |         """"""Scan directory for markdown files with TODOs."""""" |         if exclude_dirs is None: |             exclude_dirs = ["
scripts/extract-embedded-todos.py,60,code,py,"""""""Scan a single file for TODOs."""""""," |     def _scan_file(self, file_path: Path) -> None: |         """"""Scan a single file for TODOs."""""" |         try: |             content = file_path.read_text(encoding=""utf-8"")"
scripts/extract-embedded-todos.py,65,code,py,for match in self.TODO_PATTERN.finditer(content):,"            relative_path = file_path.relative_to(self.workspace_root) |  |             for match in self.TODO_PATTERN.finditer(content): |                 line_num = content[: match.start()].count(""\n"") + 1 |                 todo_text = match.group(1).strip()"
scripts/extract-embedded-todos.py,67,code,py,todo_text = match.group(1).strip(),"            for match in self.TODO_PATTERN.finditer(content): |                 line_num = content[: match.start()].count(""\n"") + 1 |                 todo_text = match.group(1).strip() |  |                 # Extract multi-line TODO if next lines are indented"
scripts/extract-embedded-todos.py,69,code,py,# Extract multi-line TODO if next lines are indented,"                todo_text = match.group(1).strip() |  |                 # Extract multi-line TODO if next lines are indented |                 lines = content.split(""\n"") |                 full_todo = [todo_text]"
scripts/extract-embedded-todos.py,71,code,py,full_todo = [todo_text],"                # Extract multi-line TODO if next lines are indented |                 lines = content.split(""\n"") |                 full_todo = [todo_text] |                 for i in range(line_num, len(lines)): |                     line = lines[i]"
scripts/extract-embedded-todos.py,75,code,py,full_todo.append(line.strip()),"                    line = lines[i] |                     if line.strip() and (line.startswith(""  "") or line.startswith(""-"")): |                         full_todo.append(line.strip()) |                     elif line.strip() and not line.startswith(""TODO""): |                         break"
scripts/extract-embedded-todos.py,76,code,py,"elif line.strip() and not line.startswith(""TODO""):","                    if line.strip() and (line.startswith(""  "") or line.startswith(""-"")): |                         full_todo.append(line.strip()) |                     elif line.strip() and not line.startswith(""TODO""): |                         break | "
scripts/extract-embedded-todos.py,79,code,py,self.todos.append(,"                        break |  |                 self.todos.append( |                     { |                         ""text"": ""\n  "".join(full_todo),"
scripts/extract-embedded-todos.py,81,code,py,"""text"": ""\n  "".join(full_todo),","                self.todos.append( |                     { |                         ""text"": ""\n  "".join(full_todo), |                         ""file"": str(relative_path), |                         ""line"": line_num,"
scripts/extract-embedded-todos.py,84,code,py,"""category"": self._infer_category(file_path, todo_text),","                        ""file"": str(relative_path), |                         ""line"": line_num, |                         ""category"": self._infer_category(file_path, todo_text), |                     } |                 )"
scripts/extract-embedded-todos.py,91,code,py,"def _infer_category(self, file_path: Path, todo_text: str) -> str:","            print(f""Warning: Could not scan {file_path}: {e}"") |  |     def _infer_category(self, file_path: Path, todo_text: str) -> str: |         """"""Infer TODO category from file location and content."""""" |         path_str = str(file_path).lower()"
scripts/extract-embedded-todos.py,92,code,py,"""""""Infer TODO category from file location and content."""""""," |     def _infer_category(self, file_path: Path, todo_text: str) -> str: |         """"""Infer TODO category from file location and content."""""" |         path_str = str(file_path).lower() |         text_lower = todo_text.lower()"
scripts/extract-embedded-todos.py,94,code,py,text_lower = todo_text.lower(),"        """"""Infer TODO category from file location and content."""""" |         path_str = str(file_path).lower() |         text_lower = todo_text.lower() |  |         # Check for explicit markers"
scripts/extract-embedded-todos.py,98,code,py,"return ""learning-todo""","        # Check for explicit markers |         if ""learning"" in text_lower or ""tutorial"" in text_lower or ""example"" in text_lower: |             return ""learning-todo"" |         if ""template"" in text_lower: |             return ""template-todo"""
scripts/extract-embedded-todos.py,100,code,py,"return ""template-todo""","            return ""learning-todo"" |         if ""template"" in text_lower: |             return ""template-todo"" |         if ""deploy"" in text_lower or ""ci/cd"" in text_lower or ""infrastructure"" in text_lower: |             return ""ops-todo"""
scripts/extract-embedded-todos.py,102,code,py,"return ""ops-todo""","            return ""template-todo"" |         if ""deploy"" in text_lower or ""ci/cd"" in text_lower or ""infrastructure"" in text_lower: |             return ""ops-todo"" |  |         # Infer from file location"
scripts/extract-embedded-todos.py,106,code,py,"return ""learning-todo""","        # Infer from file location |         if ""docs/examples"" in path_str or ""docs/guides"" in path_str: |             return ""learning-todo"" |         if ""templates"" in path_str: |             return ""template-todo"""
scripts/extract-embedded-todos.py,108,code,py,"return ""template-todo""","            return ""learning-todo"" |         if ""templates"" in path_str: |             return ""template-todo"" |         if "".github"" in path_str or ""scripts"" in path_str: |             return ""ops-todo"""
scripts/extract-embedded-todos.py,110,code,py,"return ""ops-todo""","            return ""template-todo"" |         if "".github"" in path_str or ""scripts"" in path_str: |             return ""ops-todo"" |  |         # Default to dev-todo"
scripts/extract-embedded-todos.py,113,code,py,"return ""dev-todo"""," |         # Default to dev-todo |         return ""dev-todo"" |  |     def _infer_package(self, file_path: Path) -> str | None:"
scripts/extract-embedded-todos.py,133,code,py,"""""""Infer TODO type from file path and category."""""""," |     def _infer_type(self, file_path: Path, category: str) -> str: |         """"""Infer TODO type from file path and category."""""" |         path_str = str(file_path).lower() | "
scripts/extract-embedded-todos.py,136,code,py,"if category == ""learning-todo"":","        path_str = str(file_path).lower() |  |         if category == ""learning-todo"": |             if ""tutorial"" in path_str: |                 return ""tutorial"""
scripts/extract-embedded-todos.py,143,code,py,"if category == ""template-todo"":","            return ""documentation"" |  |         if category == ""template-todo"": |             if ""primitive"" in path_str: |                 return ""primitive"""
scripts/extract-embedded-todos.py,150,code,py,"if category == ""ops-todo"":","            return ""workflow"" |  |         if category == ""ops-todo"": |             if ""deploy"" in path_str or ""ci"" in path_str: |                 return ""deployment"""
scripts/extract-embedded-todos.py,168,code,py,"""""""Format extracted TODOs as Logseq journal entries."""""""," |     def format_for_logseq(self) -> str: |         """"""Format extracted TODOs as Logseq journal entries."""""" |         if not self.todos: |             return """""
scripts/extract-embedded-todos.py,169,code,py,if not self.todos:,"    def format_for_logseq(self) -> str: |         """"""Format extracted TODOs as Logseq journal entries."""""" |         if not self.todos: |             return """" | "
scripts/extract-embedded-todos.py,174,code,py,"f""\n## 📝 Extracted TODOs - {today.strftime('%B %d, %Y')}\n"",","        today = date.today() |         output = [ |             f""\n## 📝 Extracted TODOs - {today.strftime('%B %d, %Y')}\n"", |             ""The following TODOs were found in markdown files:\n"", |         ]"
scripts/extract-embedded-todos.py,175,code,py,"""The following TODOs were found in markdown files:\n"",","        output = [ |             f""\n## 📝 Extracted TODOs - {today.strftime('%B %d, %Y')}\n"", |             ""The following TODOs were found in markdown files:\n"", |         ] | "
scripts/extract-embedded-todos.py,178,code,py,for todo in self.todos:,"        ] |  |         for todo in self.todos: |             category = todo[""category""] |             file_path = todo[""file""]"
scripts/extract-embedded-todos.py,179,code,py,"category = todo[""category""]"," |         for todo in self.todos: |             category = todo[""category""] |             file_path = todo[""file""] |             line_num = todo[""line""]"
scripts/extract-embedded-todos.py,180,code,py,"file_path = todo[""file""]","        for todo in self.todos: |             category = todo[""category""] |             file_path = todo[""file""] |             line_num = todo[""line""] |             text = todo[""text""]"
scripts/extract-embedded-todos.py,181,code,py,"line_num = todo[""line""]","            category = todo[""category""] |             file_path = todo[""file""] |             line_num = todo[""line""] |             text = todo[""text""] | "
scripts/extract-embedded-todos.py,182,code,py,"text = todo[""text""]","            file_path = todo[""file""] |             line_num = todo[""line""] |             text = todo[""text""] |  |             # Build TODO entry"
scripts/extract-embedded-todos.py,184,code,py,# Build TODO entry,"            text = todo[""text""] |  |             # Build TODO entry |             entry = [ |                 f""- TODO {text} #{category}"","
scripts/extract-embedded-todos.py,186,code,py,"f""- TODO {text} #{category}"",","            # Build TODO entry |             entry = [ |                 f""- TODO {text} #{category}"", |             ] | "
scripts/extract-embedded-todos.py,192,code,py,"if category == ""dev-todo"":","            entry.append(f""  type:: {self._infer_type(Path(file_path), category)}"") |  |             if category == ""dev-todo"": |                 entry.append(""  priority:: medium"") |                 package = self._infer_package(Path(file_path))"
scripts/extract-embedded-todos.py,198,code,py,"elif category == ""learning-todo"":","                    entry.append(f""  package:: {package}"") |  |             elif category == ""learning-todo"": |                 entry.append(""  audience:: intermediate-users"") |                 entry.append(""  difficulty:: intermediate"")"
scripts/extract-embedded-todos.py,202,code,py,"elif category == ""template-todo"":","                entry.append(""  difficulty:: intermediate"") |  |             elif category == ""template-todo"": |                 entry.append(""  priority:: medium"") | "
scripts/extract-embedded-todos.py,205,code,py,"elif category == ""ops-todo"":","                entry.append(""  priority:: medium"") |  |             elif category == ""ops-todo"": |                 entry.append(""  priority:: medium"") | "
scripts/extract-embedded-todos.py,214,code,py,"output.append("""")  # Blank line between TODOs"," |             output.extend(entry) |             output.append("""")  # Blank line between TODOs |  |         return ""\n"".join(output)"
scripts/extract-embedded-todos.py,219,code,py,"""""""Write extracted TODOs to today's journal."""""""," |     def write_to_journal(self, dry_run: bool = False) -> Path: |         """"""Write extracted TODOs to today's journal."""""" |         today = date.today() |         journal_file = self.logseq_journals / f""{today.strftime('%Y_%m_%d')}.md"""
scripts/extract-embedded-todos.py,244,code,py,"description=""Extract embedded TODOs from markdown files to Logseq journal""","    """"""Main entry point."""""" |     parser = argparse.ArgumentParser( |         description=""Extract embedded TODOs from markdown files to Logseq journal"" |     ) |     parser.add_argument("
scripts/extract-embedded-todos.py,268,code,py,# Extract TODOs,"        return 1 |  |     # Extract TODOs |     extractor = TodoExtractor(workspace_root) |     print(f""Scanning {scan_dir} for embedded TODOs..."")"
scripts/extract-embedded-todos.py,269,code,py,extractor = TodoExtractor(workspace_root)," |     # Extract TODOs |     extractor = TodoExtractor(workspace_root) |     print(f""Scanning {scan_dir} for embedded TODOs..."") |     extractor.scan_directory(scan_dir)"
scripts/extract-embedded-todos.py,270,code,py,"print(f""Scanning {scan_dir} for embedded TODOs..."")","    # Extract TODOs |     extractor = TodoExtractor(workspace_root) |     print(f""Scanning {scan_dir} for embedded TODOs..."") |     extractor.scan_directory(scan_dir) | "
scripts/extract-embedded-todos.py,273,code,py,if not extractor.todos:,"    extractor.scan_directory(scan_dir) |  |     if not extractor.todos: |         print(""No TODOs found."") |         return 0"
scripts/extract-embedded-todos.py,274,code,py,"print(""No TODOs found."")"," |     if not extractor.todos: |         print(""No TODOs found."") |         return 0 | "
scripts/extract-embedded-todos.py,277,code,py,"print(f""\nFound {len(extractor.todos)} TODOs:"")","        return 0 |  |     print(f""\nFound {len(extractor.todos)} TODOs:"") |     for i, todo in enumerate(extractor.todos, 1): |         print(f""{i}. {todo['file']}:{todo['line']} - {todo['text'][:60]}..."")"
scripts/extract-embedded-todos.py,278,code,py,"for i, todo in enumerate(extractor.todos, 1):"," |     print(f""\nFound {len(extractor.todos)} TODOs:"") |     for i, todo in enumerate(extractor.todos, 1): |         print(f""{i}. {todo['file']}:{todo['line']} - {todo['text'][:60]}..."") | "
scripts/extract-embedded-todos.py,279,code,py,"print(f""{i}. {todo['file']}:{todo['line']} - {todo['text'][:60]}..."")","    print(f""\nFound {len(extractor.todos)} TODOs:"") |     for i, todo in enumerate(extractor.todos, 1): |         print(f""{i}. {todo['file']}:{todo['line']} - {todo['text'][:60]}..."") |  |     # Write to journal"
scripts/extract-embedded-todos.py,287,code,py,"print(f""\n✅ TODOs written to {journal_file}"")","        print(f""\nWould write to: {journal_file}"") |     else: |         print(f""\n✅ TODOs written to {journal_file}"") |  |     return 0"
scripts/setup-tta-audit-sandbox.sh,415,other,sh,**Update TODO:**,\`\`\` |  | **Update TODO:** | \`\`\`bash | cd ~/repos/TTA.dev
scripts/validate_secrets.py,66,code,py,"print(f""   Debug Mode: {config.get('debug', False)}"")","                print(""\n📋 Configuration Summary:"") |                 print(f""   Environment: {config.get('environment', 'unknown')}"") |                 print(f""   Debug Mode: {config.get('debug', False)}"") |                 print(f""   Metrics Enabled: {config.get('metrics', {}).get('enabled', False)}"") |                 print(f""   Metrics Port: {config.get('metrics', {}).get('port', 'unknown')}"")"
scripts/link_orphans.py,28,code,py,"""logseq/pages/Example TODO.md"",","        ""logseq/pages/Docker.md"", |         ""logseq/pages/Documentation.md"", |         ""logseq/pages/Example TODO.md"", |         ""logseq/pages/Example.md"", |         ""logseq/pages/Examples.md"","
scripts/link_orphans.py,68,code,py,"""logseq/pages/TODO System Quickstart.md"",","        ""logseq/pages/Session Context___ CachePrimitive.md"", |         ""logseq/pages/Stable.md"", |         ""logseq/pages/TODO System Quickstart.md"", |         ""logseq/pages/TTA KB Automation___LinkValidator.md"", |         ""logseq/pages/TTA KB Automation___SessionContextBuilder.md"","
scripts/link_orphans.py,71,code,py,"""logseq/pages/TTA KB Automation___TODO Sync.md"",","        ""logseq/pages/TTA KB Automation___LinkValidator.md"", |         ""logseq/pages/TTA KB Automation___SessionContextBuilder.md"", |         ""logseq/pages/TTA KB Automation___TODO Sync.md"", |         ""logseq/pages/TTA Primitives___CachePrimitive.md"", |         ""logseq/pages/TTA Primitives___CompensationPrimitive.md"","
scripts/link_orphans.py,128,code,py,"""logseq/pages/TTA.dev___How-To___Debugging Workflows.md"",","        ""logseq/pages/TTA.dev___How-To___Building Reliable AI Workflows.md"", |         ""logseq/pages/TTA.dev___How-To___Custom Primitive Development.md"", |         ""logseq/pages/TTA.dev___How-To___Debugging Workflows.md"", |         ""logseq/pages/TTA.dev___How-To___Integrating External Services.md"", |         ""logseq/pages/TTA.dev___How-To___Performance Tuning.md"","
scripts/link_orphans.py,162,code,py,"""logseq/pages/Whiteboard - TODO Dependency Network.md"",","        ""logseq/pages/Whiteboard - Agentic Development Workflow.md"", |         ""logseq/pages/Whiteboard - Primitive Composition Patterns.md"", |         ""logseq/pages/Whiteboard - TODO Dependency Network.md"", |         ""logseq/pages/Whiteboard - Testing Architecture.md"", |         ""logseq/pages/Workflow.md"","
scripts/analyze_real_broken_links.py,54,code,py,"""TODO"",","        ""Public"", |         ""Private"", |         ""TODO"", |         ""DOING"", |         ""DONE"","
scripts/analyze_real_broken_links.py,67,code,py,"""Implementation TODO"",","        ""Performance"", |         ""Testing"", |         ""Implementation TODO"", |         ""Integration TODO"", |         ""Documentation TODO"","
scripts/analyze_real_broken_links.py,68,code,py,"""Integration TODO"",","        ""Testing"", |         ""Implementation TODO"", |         ""Integration TODO"", |         ""Documentation TODO"", |         ""Testing TODO"","
scripts/analyze_real_broken_links.py,69,code,py,"""Documentation TODO"",","        ""Implementation TODO"", |         ""Integration TODO"", |         ""Documentation TODO"", |         ""Testing TODO"", |     }"
scripts/analyze_real_broken_links.py,70,code,py,"""Testing TODO"",","        ""Integration TODO"", |         ""Documentation TODO"", |         ""Testing TODO"", |     } | "
scripts/analyze_real_broken_links.py,89,code,py,"""Installation TODO"",","        ""Document Type"", |         ""Getting Started"", |         ""Installation TODO"", |         ""Introduction TODO"", |         ""First Workflow TODO"","
scripts/analyze_real_broken_links.py,90,code,py,"""Introduction TODO"",","        ""Getting Started"", |         ""Installation TODO"", |         ""Introduction TODO"", |         ""First Workflow TODO"", |         ""Basic Primitives TODO"","
scripts/analyze_real_broken_links.py,91,code,py,"""First Workflow TODO"",","        ""Installation TODO"", |         ""Introduction TODO"", |         ""First Workflow TODO"", |         ""Basic Primitives TODO"", |     ]:"
scripts/analyze_real_broken_links.py,92,code,py,"""Basic Primitives TODO"",","        ""Introduction TODO"", |         ""First Workflow TODO"", |         ""Basic Primitives TODO"", |     ]: |         return True, ""generic_reference"""
scripts/setup-notebooklm-mcp.sh,2,other,sh,# Configure NotebookLM MCP Server for TTA Research Integration,#!/bin/bash | # Configure NotebookLM MCP Server for TTA Research Integration |  | MCP_CONFIG=~/.config/mcp/mcp_settings.json
scripts/setup-notebooklm-mcp.sh,7,other,sh,"echo ""🔧 Configuring NotebookLM MCP Server...""","GEMINI_KEY=$(grep GEMINI_API_KEY ~/repos/TTA.dev/.env | cut -d= -f2) |  | echo ""🔧 Configuring NotebookLM MCP Server..."" |  | # Backup existing config"
scripts/setup-notebooklm-mcp.sh,12,other,sh,# Update MCP config with NotebookLM server,"cp ""$MCP_CONFIG"" ""$MCP_CONFIG.backup.$(date +%Y%m%d_%H%M%S)"" |  | # Update MCP config with NotebookLM server | cat > /tmp/mcp_update.py << 'PYTHON' | import json"
scripts/setup-notebooklm-mcp.sh,24,other,sh,# Add NotebookLM server,"    config = json.load(f) |  | # Add NotebookLM server | config['mcpServers']['notebooklm'] = { |     ""command"": ""node"","
scripts/setup-notebooklm-mcp.sh,25,other,sh,config['mcpServers']['notebooklm'] = {," | # Add NotebookLM server | config['mcpServers']['notebooklm'] = { |     ""command"": ""node"", |     ""args"": ["
scripts/setup-notebooklm-mcp.sh,28,other,sh,"f""{os.path.expanduser('~/mcp-servers/notebooklm-mcp/dist/index.js')}""","    ""command"": ""node"", |     ""args"": [ |         f""{os.path.expanduser('~/mcp-servers/notebooklm-mcp/dist/index.js')}"" |     ], |     ""env"": {"
scripts/setup-notebooklm-mcp.sh,39,other,sh,"print(f""✅ NotebookLM MCP server added to {config_path}"")","    json.dump(config, f, indent=4) |  | print(f""✅ NotebookLM MCP server added to {config_path}"") | PYTHON | "
scripts/setup-notebooklm-mcp.sh,50,other,sh,"echo ""3. Test with: 'Query NotebookLM about TTA'""","echo ""1. Reload VS Code window (Ctrl+Shift+P → 'Developer: Reload Window')"" | echo ""2. Check tools available in Copilot"" | echo ""3. Test with: 'Query NotebookLM about TTA'"" | "
scripts/manage_mcp_servers.py,88,code,py,# Debug flag,"    ) |  |     # Debug flag |     parser.add_argument(""--debug"", action=""store_true"", help=""Enable debug logging"") | "
scripts/manage_mcp_servers.py,89,code,py,"parser.add_argument(""--debug"", action=""store_true"", help=""Enable debug logging"")"," |     # Debug flag |     parser.add_argument(""--debug"", action=""store_true"", help=""Enable debug logging"") |  |     return parser.parse_args()"
scripts/manage_mcp_servers.py,231,code,py,if args.debug:," |     # Configure logging |     if args.debug: |         logging.getLogger().setLevel(logging.DEBUG) |         logger.debug(""Debug logging enabled"")"
scripts/manage_mcp_servers.py,232,code,py,logging.getLogger().setLevel(logging.DEBUG),"    # Configure logging |     if args.debug: |         logging.getLogger().setLevel(logging.DEBUG) |         logger.debug(""Debug logging enabled"") | "
scripts/manage_mcp_servers.py,233,code,py,"logger.debug(""Debug logging enabled"")","    if args.debug: |         logging.getLogger().setLevel(logging.DEBUG) |         logger.debug(""Debug logging enabled"") |  |     # Create MCP server manager"
scripts/validate-todos.py,3,code,py,Logseq TODO Validation Script,"#!/usr/bin/env python3 | """""" | Logseq TODO Validation Script |  | Validates TODO compliance with the Logseq TODO Management System."
scripts/validate-todos.py,5,code,py,Validates TODO compliance with the Logseq TODO Management System.,Logseq TODO Validation Script |  | Validates TODO compliance with the Logseq TODO Management System. |  | Checks:
scripts/validate-todos.py,8,code,py,"- All TODOs have required properties (type::, priority::, etc.)"," | Checks: | - All TODOs have required properties (type::, priority::, etc.) | - Completed TODOs have completion dates | - TODOs are in correct journal files"
scripts/validate-todos.py,9,code,py,- Completed TODOs have completion dates,"Checks: | - All TODOs have required properties (type::, priority::, etc.) | - Completed TODOs have completion dates | - TODOs are in correct journal files | - KB page references exist"
scripts/validate-todos.py,10,code,py,- TODOs are in correct journal files,"- All TODOs have required properties (type::, priority::, etc.) | - Completed TODOs have completion dates | - TODOs are in correct journal files | - KB page references exist | - Task status is uppercase (TODO, DOING, DONE)"
scripts/validate-todos.py,12,code,py,"- Task status is uppercase (TODO, DOING, DONE)","- TODOs are in correct journal files | - KB page references exist | - Task status is uppercase (TODO, DOING, DONE) |  | Usage:"
scripts/validate-todos.py,15,code,py,uv run python scripts/validate-todos.py, | Usage: |     uv run python scripts/validate-todos.py |     uv run python scripts/validate-todos.py --fix  # Auto-fix issues |     uv run python scripts/validate-todos.py --json  # JSON output
scripts/validate-todos.py,16,code,py,uv run python scripts/validate-todos.py --fix  # Auto-fix issues,Usage: |     uv run python scripts/validate-todos.py |     uv run python scripts/validate-todos.py --fix  # Auto-fix issues |     uv run python scripts/validate-todos.py --json  # JSON output | 
scripts/validate-todos.py,17,code,py,uv run python scripts/validate-todos.py --json  # JSON output,    uv run python scripts/validate-todos.py |     uv run python scripts/validate-todos.py --fix  # Auto-fix issues |     uv run python scripts/validate-todos.py --json  # JSON output |  | Exit codes:
scripts/validate-todos.py,20,code,py,0 - All TODOs compliant, | Exit codes: |     0 - All TODOs compliant |     1 - Validation errors found |     2 - Script error
scripts/validate-todos.py,34,code,py,class TODOIssue:," | @dataclass | class TODOIssue: |     """"""Represents a TODO compliance issue."""""" | "
scripts/validate-todos.py,35,code,py,"""""""Represents a TODO compliance issue.""""""","@dataclass | class TODOIssue: |     """"""Represents a TODO compliance issue."""""" |  |     file_path: Path"
scripts/validate-todos.py,42,code,py,todo_text: str,"    severity: str  # error, warning, info |     message: str |     todo_text: str |     suggested_fix: str | None = None | "
scripts/validate-todos.py,48,code,py,"""""""Results of TODO validation.""""""","@dataclass | class ValidationResult: |     """"""Results of TODO validation."""""" |  |     total_todos: int = 0"
scripts/validate-todos.py,50,code,py,total_todos: int = 0,"    """"""Results of TODO validation."""""" |  |     total_todos: int = 0 |     compliant_todos: int = 0 |     issues: list[TODOIssue] = field(default_factory=list)"
scripts/validate-todos.py,51,code,py,compliant_todos: int = 0, |     total_todos: int = 0 |     compliant_todos: int = 0 |     issues: list[TODOIssue] = field(default_factory=list) |     missing_kb_pages: set[str] = field(default_factory=set)
scripts/validate-todos.py,52,code,py,issues: list[TODOIssue] = field(default_factory=list),    total_todos: int = 0 |     compliant_todos: int = 0 |     issues: list[TODOIssue] = field(default_factory=list) |     missing_kb_pages: set[str] = field(default_factory=set) | 
scripts/validate-todos.py,58,code,py,if self.total_todos == 0:,"    def compliance_rate(self) -> float: |         """"""Calculate compliance rate."""""" |         if self.total_todos == 0: |             return 100.0 |         return (self.compliant_todos / self.total_todos) * 100"
scripts/validate-todos.py,60,code,py,return (self.compliant_todos / self.total_todos) * 100,        if self.total_todos == 0: |             return 100.0 |         return (self.compliant_todos / self.total_todos) * 100 |  | 
scripts/validate-todos.py,63,code,py,class TODOValidator:," |  | class TODOValidator: |     """"""Validates Logseq TODOs against compliance rules."""""" | "
scripts/validate-todos.py,64,code,py,"""""""Validates Logseq TODOs against compliance rules."""""""," | class TODOValidator: |     """"""Validates Logseq TODOs against compliance rules."""""" |  |     def __init__(self, logseq_root: Path, quiet: bool = False):"
scripts/validate-todos.py,73,code,py,self.todo_pattern = re.compile(," |         # Regex patterns |         self.todo_pattern = re.compile( |             r""^\s*[-*+]\s+(TODO|DOING|DONE|LATER|NOW|WAITING|todo|doing|done|later|now|waiting)\s+(.+)"", |             re.MULTILINE,"
scripts/validate-todos.py,74,code,py,"r""^\s*[-*+]\s+(TODO|DOING|DONE|LATER|NOW|WAITING|todo|doing|done|later|now|waiting)\s+(.+)"",","        # Regex patterns |         self.todo_pattern = re.compile( |             r""^\s*[-*+]\s+(TODO|DOING|DONE|LATER|NOW|WAITING|todo|doing|done|later|now|waiting)\s+(.+)"", |             re.MULTILINE, |         )"
scripts/validate-todos.py,81,code,py,"""""""Validate all journal TODOs."""""""," |     def validate_journals(self) -> ValidationResult: |         """"""Validate all journal TODOs."""""" |         result = ValidationResult() | "
scripts/validate-todos.py,102,code,py,"""""""Validate TODOs in a single file."""""""," |     def _validate_file(self, file_path: Path, result: ValidationResult) -> None: |         """"""Validate TODOs in a single file."""""" |         try: |             content = file_path.read_text(encoding=""utf-8"")"
scripts/validate-todos.py,110,code,py,match = self.todo_pattern.match(line),            while i < len(lines): |                 line = lines[i] |                 match = self.todo_pattern.match(line) |  |                 if match:
scripts/validate-todos.py,113,code,py,result.total_todos += 1, |                 if match: |                     result.total_todos += 1 |                     status = match.group(1) |                     todo_text = match.group(2)
scripts/validate-todos.py,115,code,py,todo_text = match.group(2),                    result.total_todos += 1 |                     status = match.group(1) |                     todo_text = match.group(2) |  |                     # Check 1: Status case (should be uppercase)
scripts/validate-todos.py,120,code,py,TODOIssue(,"                    if status.lower() == status: |                         result.issues.append( |                             TODOIssue( |                                 file_path=file_path, |                                 line_number=i + 1,"
scripts/validate-todos.py,126,code,py,"todo_text=line.strip(),","                                severity=""error"", |                                 message=f""Task status should be uppercase: {status}"", |                                 todo_text=line.strip(), |                                 suggested_fix=line.replace(status, status.upper()), |                             )"
scripts/validate-todos.py,136,code,py,"file_path, i + 1, line, todo_text, properties, result","                        # Check 2: Required properties |                         is_compliant = self._check_required_properties( |                             file_path, i + 1, line, todo_text, properties, result |                         ) | "
scripts/validate-todos.py,140,code,py,"self._check_kb_references(todo_text, result)"," |                         # Check 3: KB page references |                         self._check_kb_references(todo_text, result) |  |                         if is_compliant:"
scripts/validate-todos.py,143,code,py,result.compliant_todos += 1, |                         if is_compliant: |                             result.compliant_todos += 1 |  |                 i += 1
scripts/validate-todos.py,151,code,py,"""""""Parse properties following a TODO line."""""""," |     def _parse_properties(self, lines: list[str], start_idx: int) -> dict[str, str]: |         """"""Parse properties following a TODO line."""""" |         properties = {} |         i = start_idx"
scripts/validate-todos.py,173,code,py,"todo_text: str,","        line_number: int, |         line: str, |         todo_text: str, |         properties: dict[str, str], |         result: ValidationResult,"
scripts/validate-todos.py,177,code,py,"""""""Check if TODO has required properties.""""""","        result: ValidationResult, |     ) -> bool: |         """"""Check if TODO has required properties."""""" |         is_compliant = True | "
scripts/validate-todos.py,180,code,py,# Determine TODO category,"        is_compliant = True |  |         # Determine TODO category |         is_dev_todo = ""#dev-todo"" in todo_text |         is_user_todo = ""#user-todo"" in todo_text"
scripts/validate-todos.py,181,code,py,"is_dev_todo = ""#dev-todo"" in todo_text"," |         # Determine TODO category |         is_dev_todo = ""#dev-todo"" in todo_text |         is_user_todo = ""#user-todo"" in todo_text | "
scripts/validate-todos.py,182,code,py,"is_user_todo = ""#user-todo"" in todo_text","        # Determine TODO category |         is_dev_todo = ""#dev-todo"" in todo_text |         is_user_todo = ""#user-todo"" in todo_text |  |         if not is_dev_todo and not is_user_todo:"
scripts/validate-todos.py,184,code,py,if not is_dev_todo and not is_user_todo:,"        is_user_todo = ""#user-todo"" in todo_text |  |         if not is_dev_todo and not is_user_todo: |             result.issues.append( |                 TODOIssue("
scripts/validate-todos.py,186,code,py,TODOIssue(,"        if not is_dev_todo and not is_user_todo: |             result.issues.append( |                 TODOIssue( |                     file_path=file_path, |                     line_number=line_number,"
scripts/validate-todos.py,191,code,py,"message=""TODO missing category tag (#dev-todo or #user-todo)"",","                    issue_type=""missing_tag"", |                     severity=""error"", |                     message=""TODO missing category tag (#dev-todo or #user-todo)"", |                     todo_text=line.strip(), |                     suggested_fix=f""{line.strip()} #dev-todo"","
scripts/validate-todos.py,192,code,py,"todo_text=line.strip(),","                    severity=""error"", |                     message=""TODO missing category tag (#dev-todo or #user-todo)"", |                     todo_text=line.strip(), |                     suggested_fix=f""{line.strip()} #dev-todo"", |                 )"
