File,Line,Category,Type,TODO Text,Context
docs/TODO_GUIDELINES.md,224,docs,md,notes:: Help users learn LLM routing strategies,"  difficulty:: intermediate |   related:: [[TTA.dev/Primitives/RouterPrimitive]], [[TTA.dev/Learning]] |   notes:: Help users learn LLM routing strategies |   estimated-effort:: 1 week |   time-estimate:: 20 minutes per pattern"
docs/TODO_GUIDELINES.md,235,docs,md,### When You Find a Code TODO That Should Be in Logseq:,## 🔄 Migration Process |  | ### When You Find a Code TODO That Should Be in Logseq: |  | 1. **Assess Priority**:
docs/TODO_GUIDELINES.md,243,docs,md,2. **Create Logseq TODO**:,   - P3 (Low): Keep as code comment or delete |  | 2. **Create Logseq TODO**: |    - Add to today's journal (`logseq/journals/YYYY_MM_DD.md`) |    - Use proper tag (`#dev-todo` or `#user-todo`)
docs/TODO_GUIDELINES.md,245,docs,md,- Use proper tag (`#dev-todo` or `#user-todo`),2. **Create Logseq TODO**: |    - Add to today's journal (`logseq/journals/YYYY_MM_DD.md`) |    - Use proper tag (`#dev-todo` or `#user-todo`) |    - Add all required properties |    - Link to related KB pages
docs/TODO_GUIDELINES.md,257,docs,md,# TODO: Implement retry logic with exponential backoff,**Before**: | ```python | # TODO: Implement retry logic with exponential backoff | def api_call(url: str) -> Response: |     return requests.get(url)
docs/TODO_GUIDELINES.md,264,docs,md,# See Logseq TODO: [[2025-10-31]] - Implement retry logic,**After**: | ```python | # See Logseq TODO: [[2025-10-31]] - Implement retry logic | # Tracked in: logseq/journals/2025_10_31.md | def api_call(url: str) -> Response:
docs/TODO_GUIDELINES.md,272,docs,md,- TODO Implement retry logic for API calls #dev-todo,**Logseq**: | ```markdown | - TODO Implement retry logic for API calls #dev-todo |   type:: implementation |   priority:: high
docs/TODO_GUIDELINES.md,286,docs,md,1. **Duplicate TODOs** in both code and Logseq,### ❌ Don't Do This: |  | 1. **Duplicate TODOs** in both code and Logseq |    - Choose one location based on guidelines | 
docs/TODO_GUIDELINES.md,289,docs,md,2. **Vague TODOs** without context,   - Choose one location based on guidelines |  | 2. **Vague TODOs** without context |    ```python |    # TODO: Fix this
docs/TODO_GUIDELINES.md,291,docs,md,# TODO: Fix this,2. **Vague TODOs** without context |    ```python |    # TODO: Fix this |    ``` |    - Always explain what needs fixing and why
docs/TODO_GUIDELINES.md,295,docs,md,3. **Stale TODOs** that are no longer relevant,   - Always explain what needs fixing and why |  | 3. **Stale TODOs** that are no longer relevant |    - Delete or update regularly | 
docs/TODO_GUIDELINES.md,298,docs,md,4. **TODOs without priority** in Logseq,   - Delete or update regularly |  | 4. **TODOs without priority** in Logseq |    - Always set priority for dev-todo items | 
docs/TODO_GUIDELINES.md,299,docs,md,- Always set priority for dev-todo items, | 4. **TODOs without priority** in Logseq |    - Always set priority for dev-todo items |  | 5. **TODOs without related pages** in Logseq
docs/TODO_GUIDELINES.md,301,docs,md,5. **TODOs without related pages** in Logseq,   - Always set priority for dev-todo items |  | 5. **TODOs without related pages** in Logseq |    - Always link to relevant KB pages | 
docs/TODO_GUIDELINES.md,308,docs,md,### For Code TODOs:,"## ✅ Best Practices |  | ### For Code TODOs: |  | 1. **Be Specific**: Explain what, why, and when"
docs/TODO_GUIDELINES.md,313,docs,md,4. **Review Regularly**: Delete stale TODOs during code reviews,"2. **Add Context**: Help future developers understand | 3. **Keep Short**: If explanation is long, use Logseq | 4. **Review Regularly**: Delete stale TODOs during code reviews | 5. **Link to Logseq**: If work is tracked elsewhere | "
docs/TODO_GUIDELINES.md,316,docs,md,### For Logseq TODOs:,5. **Link to Logseq**: If work is tracked elsewhere |  | ### For Logseq TODOs: |  | 1. **Use Templates**: Copy structure from existing TODOs
docs/TODO_GUIDELINES.md,318,docs,md,1. **Use Templates**: Copy structure from existing TODOs,### For Logseq TODOs: |  | 1. **Use Templates**: Copy structure from existing TODOs | 2. **Add All Properties**: Don't skip required fields | 3. **Link Generously**: Connect to related KB pages
docs/TODO_GUIDELINES.md,321,docs,md,4. **Update Status**: Keep TODO/DOING/DONE current,2. **Add All Properties**: Don't skip required fields | 3. **Link Generously**: Connect to related KB pages | 4. **Update Status**: Keep TODO/DOING/DONE current | 5. **Add Notes**: Document decisions and blockers | 
docs/TODO_GUIDELINES.md,322,docs,md,5. **Add Notes**: Document decisions and blockers,3. **Link Generously**: Connect to related KB pages | 4. **Update Status**: Keep TODO/DOING/DONE current | 5. **Add Notes**: Document decisions and blockers |  | ---
docs/TODO_GUIDELINES.md,328,docs,md,### Code TODO Metrics:,## 📊 Metrics & Monitoring |  | ### Code TODO Metrics: |  | - **Total code TODOs**: Track in codebase scan
docs/TODO_GUIDELINES.md,330,docs,md,- **Total code TODOs**: Track in codebase scan,### Code TODO Metrics: |  | - **Total code TODOs**: Track in codebase scan | - **Age of TODOs**: Identify stale items | - **TODO density**: TODOs per 1000 lines of code
docs/TODO_GUIDELINES.md,331,docs,md,- **Age of TODOs**: Identify stale items, | - **Total code TODOs**: Track in codebase scan | - **Age of TODOs**: Identify stale items | - **TODO density**: TODOs per 1000 lines of code | - **Target**: < 5 TODOs per 1000 lines
docs/TODO_GUIDELINES.md,332,docs,md,- **TODO density**: TODOs per 1000 lines of code,- **Total code TODOs**: Track in codebase scan | - **Age of TODOs**: Identify stale items | - **TODO density**: TODOs per 1000 lines of code | - **Target**: < 5 TODOs per 1000 lines | 
docs/TODO_GUIDELINES.md,333,docs,md,- **Target**: < 5 TODOs per 1000 lines,- **Age of TODOs**: Identify stale items | - **TODO density**: TODOs per 1000 lines of code | - **Target**: < 5 TODOs per 1000 lines |  | ### Logseq TODO Metrics:
docs/TODO_GUIDELINES.md,335,docs,md,### Logseq TODO Metrics:,- **Target**: < 5 TODOs per 1000 lines |  | ### Logseq TODO Metrics: |  | - **Total TODOs**: Track in validation script
docs/TODO_GUIDELINES.md,337,docs,md,- **Total TODOs**: Track in validation script,### Logseq TODO Metrics: |  | - **Total TODOs**: Track in validation script | - **Compliance rate**: Must be 100% | - **Completion rate**: Track DONE vs. TODO
docs/TODO_GUIDELINES.md,344,docs,md,# Scan codebase TODOs,**Run Metrics**: | ```bash | # Scan codebase TODOs | uv run python scripts/scan-codebase-todos.py --json | 
docs/TODO_GUIDELINES.md,345,docs,md,uv run python scripts/scan-codebase-todos.py --json,```bash | # Scan codebase TODOs | uv run python scripts/scan-codebase-todos.py --json |  | # Validate Logseq TODOs
docs/TODO_GUIDELINES.md,347,docs,md,# Validate Logseq TODOs,uv run python scripts/scan-codebase-todos.py --json |  | # Validate Logseq TODOs | uv run python scripts/validate-todos.py --json | ```
docs/TODO_GUIDELINES.md,348,docs,md,uv run python scripts/validate-todos.py --json, | # Validate Logseq TODOs | uv run python scripts/validate-todos.py --json | ``` | 
docs/TODO_GUIDELINES.md,355,docs,md,- **TODO Management System**: [`logseq/pages/TODO Management System.md`](../logseq/pages/TODO%20Management%20System.md),## 🔗 Related Documentation |  | - **TODO Management System**: [`logseq/pages/TODO Management System.md`](../logseq/pages/TODO%20Management%20System.md) | - **Codebase TODO Analysis**: [`CODEBASE_TODO_ANALYSIS_2025_10_31.md`](../CODEBASE_TODO_ANALYSIS_2025_10_31.md) | - **Migration Plan**: [`CODEBASE_TODO_MIGRATION_PLAN.md`](../CODEBASE_TODO_MIGRATION_PLAN.md)
docs/TODO_GUIDELINES.md,356,docs,md,- **Codebase TODO Analysis**: [`CODEBASE_TODO_ANALYSIS_2025_10_31.md`](../CODEBASE_TODO_ANALYSIS_2025_10_31.md), | - **TODO Management System**: [`logseq/pages/TODO Management System.md`](../logseq/pages/TODO%20Management%20System.md) | - **Codebase TODO Analysis**: [`CODEBASE_TODO_ANALYSIS_2025_10_31.md`](../CODEBASE_TODO_ANALYSIS_2025_10_31.md) | - **Migration Plan**: [`CODEBASE_TODO_MIGRATION_PLAN.md`](../CODEBASE_TODO_MIGRATION_PLAN.md) | - **Contributing Guide**: [`CONTRIBUTING.md`](../CONTRIBUTING.md)
docs/TODO_GUIDELINES.md,357,docs,md,- **Migration Plan**: [`CODEBASE_TODO_MIGRATION_PLAN.md`](../CODEBASE_TODO_MIGRATION_PLAN.md),- **TODO Management System**: [`logseq/pages/TODO Management System.md`](../logseq/pages/TODO%20Management%20System.md) | - **Codebase TODO Analysis**: [`CODEBASE_TODO_ANALYSIS_2025_10_31.md`](../CODEBASE_TODO_ANALYSIS_2025_10_31.md) | - **Migration Plan**: [`CODEBASE_TODO_MIGRATION_PLAN.md`](../CODEBASE_TODO_MIGRATION_PLAN.md) | - **Contributing Guide**: [`CONTRIBUTING.md`](../CONTRIBUTING.md) | 
docs/TODO_GUIDELINES.md,364,docs,md,If you're unsure whether a TODO should be in code or Logseq:,"## 📞 Questions? |  | If you're unsure whether a TODO should be in code or Logseq: |  | 1. **Ask yourself**: ""Does this need tracking and prioritization?"""
docs/TODO_GUIDELINES.md,372,docs,md,3. **When in doubt**: Create Logseq TODO (easier to delete than to lose track),2. **Check examples** in this document |  | 3. **When in doubt**: Create Logseq TODO (easier to delete than to lose track) |  | ---
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,1,docs,md,# TODO Lifecycle Implementation Summary,"# TODO Lifecycle Implementation Summary |  | **Date:** November 2, 2025"
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,12,docs,md,**File:** `docs/TODO_LIFECYCLE_GUIDE.md` (676 lines),### 1. Comprehensive Lifecycle Guide Created |  | **File:** `docs/TODO_LIFECYCLE_GUIDE.md` (676 lines) |  | **Sections:**
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,15,docs,md,- Journal TODOs: Completion & archival workflows, | **Sections:** | - Journal TODOs: Completion & archival workflows | - Embedded TODOs: Extraction & update workflows | - File archival: Decision matrices for when to archive
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,16,docs,md,- Embedded TODOs: Extraction & update workflows,**Sections:** | - Journal TODOs: Completion & archival workflows | - Embedded TODOs: Extraction & update workflows | - File archival: Decision matrices for when to archive | - Automation: Specifications for 3 automation scripts
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,24,docs,md,"#### Q: ""What's the best way to handle finished TODOs?""","### 2. Key Questions Answered |  | #### Q: ""What's the best way to handle finished TODOs?"" |  | **A: Keep them in journals permanently!**"
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,29,docs,md,- ✅ Add `completion-notes::` for context, | - ✅ Mark as DONE with `completed::` date | - ✅ Add `completion-notes::` for context | - ✅ Link to PRs/issues | - ✅ Use queries to filter out from active views
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,35,docs,md,"#### Q: ""We have TODOs embedded in md files. How do we handle those?""","- ✅ Preserve for velocity tracking and historical context |  | #### Q: ""We have TODOs embedded in md files. How do we handle those?"" |  | **A: Extract to journals when actionable, update files when complete**"
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,41,docs,md,1. **Actionable TODOs** (work needed):,**Two workflows:** |  | 1. **Actionable TODOs** (work needed): |    - Extract to journal with `source-file::` property |    - Add reference in markdown: `TODO: ... → Tracked in [[2025-11-02]]`
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,43,docs,md,- Add reference in markdown: `TODO: ... → Tracked in [[2025-11-02]]`,"1. **Actionable TODOs** (work needed): |    - Extract to journal with `source-file::` property |    - Add reference in markdown: `TODO: ... → Tracked in [[2025-11-02]]` |    - When complete, update markdown with implementation | "
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,46,docs,md,2. **Documentation TODOs** (completed work):,"   - When complete, update markdown with implementation |  | 2. **Documentation TODOs** (completed work): |    - Keep completed items with ✅ and dates |    - Extract remaining TODOs to journal"
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,48,docs,md,- Extract remaining TODOs to journal,2. **Documentation TODOs** (completed work): |    - Keep completed items with ✅ and dates |    - Extract remaining TODOs to journal |    - Update file when all complete | 
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,63,docs,md,#### Script 1: `scripts/extract-embedded-todos.py` ✅ CREATED,### 3. Automation Scripts Created |  | #### Script 1: `scripts/extract-embedded-todos.py` ✅ CREATED |  | **Status:** Functional but needs refinement (excludes Logseq query examples)
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,68,docs,md,- Scans markdown files for TODO comments," | **Features:** | - Scans markdown files for TODO comments | - Intelligently infers category (#dev-todo, #learning-todo, etc.) | - Detects package from file path"
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,69,docs,md,"- Intelligently infers category (#dev-todo, #learning-todo, etc.)","**Features:** | - Scans markdown files for TODO comments | - Intelligently infers category (#dev-todo, #learning-todo, etc.) | - Detects package from file path | - Infers type (implementation, testing, documentation, etc.)"
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,78,docs,md,uv run python scripts/extract-embedded-todos.py,```bash | # Scan all markdown files | uv run python scripts/extract-embedded-todos.py |  | # Scan specific directory
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,81,docs,md,uv run python scripts/extract-embedded-todos.py --dir docs/, | # Scan specific directory | uv run python scripts/extract-embedded-todos.py --dir docs/ |  | # Dry run (show what would be extracted)
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,84,docs,md,uv run python scripts/extract-embedded-todos.py --dry-run, | # Dry run (show what would be extracted) | uv run python scripts/extract-embedded-todos.py --dry-run | ``` | 
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,107,docs,md,#### Script 3: `scripts/update-markdown-todos.py` 📋 SPECIFIED,"``` |  | #### Script 3: `scripts/update-markdown-todos.py` 📋 SPECIFIED |  | **Status:** Specification complete, implementation pending"
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,111,docs,md,**Purpose:** Find completed TODOs in journals and update references in markdown files,"**Status:** Specification complete, implementation pending |  | **Purpose:** Find completed TODOs in journals and update references in markdown files |  | **Proposed usage:**"
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,116,docs,md,uv run python scripts/update-markdown-todos.py,```bash | # Update all markdown files | uv run python scripts/update-markdown-todos.py |  | # Update specific file
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,119,docs,md,uv run python scripts/update-markdown-todos.py --file docs/planning/feature.md, | # Update specific file | uv run python scripts/update-markdown-todos.py --file docs/planning/feature.md | ``` | 
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,126,docs,md,1. **`logseq/pages/TODO Management System.md`**,**Files modified:** |  | 1. **`logseq/pages/TODO Management System.md`** |    - Added link to lifecycle guide |    - Property: `♻️ Lifecycle Guide: docs/TODO_LIFECYCLE_GUIDE.md`
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,128,docs,md,- Property: `♻️ Lifecycle Guide: docs/TODO_LIFECYCLE_GUIDE.md`,1. **`logseq/pages/TODO Management System.md`** |    - Added link to lifecycle guide |    - Property: `♻️ Lifecycle Guide: docs/TODO_LIFECYCLE_GUIDE.md` |  | 2. **`logseq/pages/TODO Architecture Quick Reference.md`**
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,130,docs,md,2. **`logseq/pages/TODO Architecture Quick Reference.md`**,   - Property: `♻️ Lifecycle Guide: docs/TODO_LIFECYCLE_GUIDE.md` |  | 2. **`logseq/pages/TODO Architecture Quick Reference.md`** |    - Added lifecycle management section |    - Quick reference for completion/archival
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,137,docs,md,- Added DONE task for applying TODO architecture,3. **`logseq/journals/2025_11_02.md`** |    - Added DONE task for lifecycle guide creation |    - Added DONE task for applying TODO architecture |    - Documented key decisions made |    - Added automation status
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,140,docs,md,- Updated TODO Architecture System Stats,   - Documented key decisions made |    - Added automation status |    - Updated TODO Architecture System Stats |  | ### 5. Workflows Defined
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,145,docs,md,"- Morning: Check active TODOs, mark items as DOING"," | **Daily Workflow:** | - Morning: Check active TODOs, mark items as DOING | - During work: Update notes, link pages, document blockers | - End of day: Mark completed as DONE, add completion date"
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,146,docs,md,"- During work: Update notes, link pages, document blockers","**Daily Workflow:** | - Morning: Check active TODOs, mark items as DOING | - During work: Update notes, link pages, document blockers | - End of day: Mark completed as DONE, add completion date | "
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,152,docs,md,- Extract new embedded TODOs,"- Friday: Review metrics, check velocity, update blocked items | - Archive completed planning docs | - Extract new embedded TODOs |  | **Monthly Cleanup:**"
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,157,docs,md,- Check for stale embedded TODOs (>6 months),- First Monday: Review last month's completions | - Archive finished feature docs | - Check for stale embedded TODOs (>6 months) | - Consider archiving journals >12 months | 
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,168,docs,md,"| TTA.dev/TODO Architecture | 658 | System design, 4 categories, 21 subcategories |","| File | Lines | Purpose | | |------|-------|---------| | | TTA.dev/TODO Architecture | 658 | System design, 4 categories, 21 subcategories | | | TODO Templates | 614 | 15+ reusable patterns | | | TTA.dev/TODO Metrics Dashboard | 407 | 50+ analytical queries |"
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,169,docs,md,| TODO Templates | 614 | 15+ reusable patterns |,"|------|-------|---------| | | TTA.dev/TODO Architecture | 658 | System design, 4 categories, 21 subcategories | | | TODO Templates | 614 | 15+ reusable patterns | | | TTA.dev/TODO Metrics Dashboard | 407 | 50+ analytical queries | | | TTA.dev/Learning Paths | 434 | 6 structured learning sequences |"
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,170,docs,md,| TTA.dev/TODO Metrics Dashboard | 407 | 50+ analytical queries |,"| TTA.dev/TODO Architecture | 658 | System design, 4 categories, 21 subcategories | | | TODO Templates | 614 | 15+ reusable patterns | | | TTA.dev/TODO Metrics Dashboard | 407 | 50+ analytical queries | | | TTA.dev/Learning Paths | 434 | 6 structured learning sequences | | | Package Dashboards | 727 | 3 packages (primitives, observability, agent-context) |"
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,173,docs,md,| **TODO_LIFECYCLE_GUIDE.md** | **676** | **Completion & archival workflows** |,"| TTA.dev/Learning Paths | 434 | 6 structured learning sequences | | | Package Dashboards | 727 | 3 packages (primitives, observability, agent-context) | | | **TODO_LIFECYCLE_GUIDE.md** | **676** | **Completion & archival workflows** | | | Migration Documentation | 616 | Application complete summary | | | Quick Reference | 450+ | Fast lookup guide |"
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,180,docs,md,### Active TODOs: 28,| Architecture Summary | 616 | Overview document | |  | ### Active TODOs: 28 |  | - 15 migrated from Oct 31 with enhanced properties
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,186,docs,md,- Quality gates for implementation TODOs,- All with standardized property schema | - Dependency tracking via depends-on/blocks | - Quality gates for implementation TODOs |  | ---
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,192,docs,md,### Why Keep Completed TODOs?,## 💡 Key Insights |  | ### Why Keep Completed TODOs? |  | 1. **Velocity Tracking**
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,195,docs,md,"- ""How many TODOs did we complete last sprint?"""," | 1. **Velocity Tracking** |    - ""How many TODOs did we complete last sprint?"" |    - ""Which package has the most activity?"" |    - ""What's our completion rate by priority?"""
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,214,docs,md,### Why Extract Embedded TODOs?,   - Follow feature development timelines |  | ### Why Extract Embedded TODOs? |  | 1. **Visibility** - Hidden in docs = forgotten work
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,220,docs,md,5. **Dependencies** - Can't link to embedded TODOs,3. **Prioritization** - Need properties for sorting | 4. **Accountability** - Clear ownership and status | 5. **Dependencies** - Can't link to embedded TODOs |  | ---
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,228,docs,md,1. ✅ Clear guidance on completed TODO handling,✅ **All criteria met:** |  | 1. ✅ Clear guidance on completed TODO handling | 2. ✅ Decision matrices for archival scenarios | 3. ✅ Workflows for embedded TODO extraction
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,230,docs,md,3. ✅ Workflows for embedded TODO extraction,"1. ✅ Clear guidance on completed TODO handling | 2. ✅ Decision matrices for archival scenarios | 3. ✅ Workflows for embedded TODO extraction | 4. ✅ Automation specifications (1 implemented, 2 specified) | 5. ✅ Documentation integrated into TODO system"
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,232,docs,md,5. ✅ Documentation integrated into TODO system,"3. ✅ Workflows for embedded TODO extraction | 4. ✅ Automation specifications (1 implemented, 2 specified) | 5. ✅ Documentation integrated into TODO system | 6. ✅ Journal updated with today's work | 7. ✅ Best practices documented"
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,242,docs,md,- [ ] Refine `extract-embedded-todos.py` to skip Logseq query examples,### Immediate |  | - [ ] Refine `extract-embedded-todos.py` to skip Logseq query examples | - [ ] Run refined extractor on `docs/` directory | - [ ] Review extracted TODOs and update priorities
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,244,docs,md,- [ ] Review extracted TODOs and update priorities,- [ ] Refine `extract-embedded-todos.py` to skip Logseq query examples | - [ ] Run refined extractor on `docs/` directory | - [ ] Review extracted TODOs and update priorities |  | ### Short-term
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,249,docs,md,- [ ] Implement `update-markdown-todos.py` script, | - [ ] Implement `archive-old-journals.sh` script | - [ ] Implement `update-markdown-todos.py` script | - [ ] Create validation checks for TODO properties | 
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,250,docs,md,- [ ] Create validation checks for TODO properties,- [ ] Implement `archive-old-journals.sh` script | - [ ] Implement `update-markdown-todos.py` script | - [ ] Create validation checks for TODO properties |  | ### Medium-term
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,254,docs,md,- [ ] Set up weekly TODO review automation,### Medium-term |  | - [ ] Set up weekly TODO review automation | - [ ] Create dashboard showing completion velocity | - [ ] Document lessons learned from first archival cycle
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,263,docs,md,- `docs/TODO_LIFECYCLE_GUIDE.md` - Complete lifecycle management, | **Primary Documentation:** | - `docs/TODO_LIFECYCLE_GUIDE.md` - Complete lifecycle management | - `logseq/pages/TODO Management System.md` - Master dashboard | - `logseq/pages/TODO Architecture Quick Reference.md` - Fast lookup
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,264,docs,md,- `logseq/pages/TODO Management System.md` - Master dashboard,**Primary Documentation:** | - `docs/TODO_LIFECYCLE_GUIDE.md` - Complete lifecycle management | - `logseq/pages/TODO Management System.md` - Master dashboard | - `logseq/pages/TODO Architecture Quick Reference.md` - Fast lookup | 
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,265,docs,md,- `logseq/pages/TODO Architecture Quick Reference.md` - Fast lookup,- `docs/TODO_LIFECYCLE_GUIDE.md` - Complete lifecycle management | - `logseq/pages/TODO Management System.md` - Master dashboard | - `logseq/pages/TODO Architecture Quick Reference.md` - Fast lookup |  | **Scripts:**
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,268,docs,md,- `scripts/extract-embedded-todos.py` - Extract TODOs from markdown, | **Scripts:** | - `scripts/extract-embedded-todos.py` - Extract TODOs from markdown | - `scripts/archive-old-journals.sh` - Archive old journals (pending) | - `scripts/update-markdown-todos.py` - Update markdown files (pending)
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,270,docs,md,- `scripts/update-markdown-todos.py` - Update markdown files (pending),- `scripts/extract-embedded-todos.py` - Extract TODOs from markdown | - `scripts/archive-old-journals.sh` - Archive old journals (pending) | - `scripts/update-markdown-todos.py` - Update markdown files (pending) |  | **Journal:**
docs/TODO_LIFECYCLE_IMPLEMENTATION_SUMMARY.md,279,docs,md,"**Impact:** Clear workflows for TODO completion, archival, and embedded TODO management","**Last Updated:** November 2, 2025 | **Status:** ✅ Lifecycle guide complete and operational | **Impact:** Clear workflows for TODO completion, archival, and embedded TODO management | "
docs/TODO_LIFECYCLE_GUIDE.md,1,docs,md,# TODO Lifecycle & Archival Guide,# TODO Lifecycle & Archival Guide |  | **Best Practices for Managing Completed TODOs and Embedded Documentation TODOs**
docs/TODO_LIFECYCLE_GUIDE.md,3,docs,md,**Best Practices for Managing Completed TODOs and Embedded Documentation TODOs**,"# TODO Lifecycle & Archival Guide |  | **Best Practices for Managing Completed TODOs and Embedded Documentation TODOs** |  | **Last Updated:** November 2, 2025"
docs/TODO_LIFECYCLE_GUIDE.md,12,docs,md,1. **Journal TODOs** - Managing completed TODOs in daily journals, | This guide covers two important workflows: | 1. **Journal TODOs** - Managing completed TODOs in daily journals | 2. **Embedded TODOs** - Handling TODOs in markdown documentation files | 
docs/TODO_LIFECYCLE_GUIDE.md,13,docs,md,2. **Embedded TODOs** - Handling TODOs in markdown documentation files,This guide covers two important workflows: | 1. **Journal TODOs** - Managing completed TODOs in daily journals | 2. **Embedded TODOs** - Handling TODOs in markdown documentation files |  | ---
docs/TODO_LIFECYCLE_GUIDE.md,17,docs,md,## 📔 Journal TODOs: Completion & Archival,--- |  | ## 📔 Journal TODOs: Completion & Archival |  | ### Recommended Workflow: Keep in Journals
docs/TODO_LIFECYCLE_GUIDE.md,21,docs,md,**✅ BEST PRACTICE: Leave completed TODOs in journals permanently**,### Recommended Workflow: Keep in Journals |  | **✅ BEST PRACTICE: Leave completed TODOs in journals permanently** |  | **Why?**
docs/TODO_LIFECYCLE_GUIDE.md,26,docs,md,"- Context preservation (decisions, blockers, notes)","- Historical record of what was accomplished | - Velocity tracking (completed/week, completed/month) | - Context preservation (decisions, blockers, notes) | - Searchable history via Logseq queries | - Team coordination (see what others completed)"
docs/TODO_LIFECYCLE_GUIDE.md,30,docs,md,### Marking TODOs as Complete,- Team coordination (see what others completed) |  | ### Marking TODOs as Complete |  | **Step 1: Update Status**
docs/TODO_LIFECYCLE_GUIDE.md,40,docs,md,"completion-notes:: Implemented with full observability, 100% test coverage","  status:: completed |   completed:: [[2025-11-02]] |   completion-notes:: Implemented with full observability, 100% test coverage | ``` | "
docs/TODO_LIFECYCLE_GUIDE.md,46,docs,md,- `completion-notes::` → Brief summary of outcome,- `status::` → `completed` | - `completed::` → `[[YYYY-MM-DD]]` | - `completion-notes::` → Brief summary of outcome |  | **Step 3: Link Related Work**
docs/TODO_LIFECYCLE_GUIDE.md,53,docs,md,### Queries Hide Completed TODOs,- `related::` → Link to documentation created |  | ### Queries Hide Completed TODOs |  | **Active TODOs only:**
docs/TODO_LIFECYCLE_GUIDE.md,55,docs,md,**Active TODOs only:**,### Queries Hide Completed TODOs |  | **Active TODOs only:** | ```markdown | {{query (and (task TODO DOING) [[#dev-todo]])}}
docs/TODO_LIFECYCLE_GUIDE.md,57,docs,md,{{query (and (task TODO DOING) [[#dev-todo]])}},**Active TODOs only:** | ```markdown | {{query (and (task TODO DOING) [[#dev-todo]])}} | ``` | 
docs/TODO_LIFECYCLE_GUIDE.md,62,docs,md,{{query (and (task DONE) [[#dev-todo]] (between -7d today))}},**Show completed from last week:** | ```markdown | {{query (and (task DONE) [[#dev-todo]] (between -7d today))}} | ``` | 
